gene,mean_LPS,mean_Control,log2FC_LPS_vs_Control,pvalue,padj
Ddx58,6.375623333333333,4.412806666666667,1.962816666666666,0.010573378295177271,0.9214697699192425
Efemp2,2.72491,3.1033166666666667,-0.3784066666666668,0.010581292143929624,0.9214697699192425
Pinx1,6.326053333333333,5.6280833333333335,0.6979699999999998,0.010706374429062398,0.9257815163235343
Tmed7,9.49776,9.16007,0.33769000000000027,0.010717750205765077,0.9257815163235343
Lrrc4c,1.9641233333333332,1.6348,0.3293233333333332,0.010773475665966484,0.9257815163235343
Wdfy3,7.448603333333334,6.706656666666667,0.7419466666666663,0.010832439292539678,0.9257815163235343
Foxk2,6.613746666666667,5.972486666666666,0.6412600000000008,0.010865316647978393,0.9257815163235343
A830080D01Rik,5.253386666666667,4.548426666666667,0.7049599999999998,0.010868576376867894,0.9257815163235343
Gm17757,6.336305,4.458118333333334,1.8781866666666662,0.010917339479319587,0.9257815163235343
Gm6416,2.55311,2.7627566666666667,-0.20964666666666654,0.010948575816438877,0.9257815163235343
Slfn9,6.11451,5.192763333333334,0.9217466666666665,0.010991018364598377,0.9257815163235343
Rab11fip1,4.007981666666667,3.0531433333333333,0.9548383333333335,0.01103158546299342,0.9257815163235343
Wtap,6.221986666666667,5.705626666666667,0.5163599999999997,0.011099124029558179,0.9257815163235343
B430319G15Rik,4.423733333333334,4.6760366666666675,-0.25230333333333377,0.011149057160053396,0.9257815163235343
Olfr315,2.613606666666666,2.88946,-0.27585333333333395,0.011179286567539885,0.9257815163235343
Sav1,7.390983333333334,6.733016666666667,0.6579666666666668,0.011219314518398752,0.9257815163235343
Gopc,6.020603333333334,5.664403333333333,0.3562000000000012,0.01124728212956899,0.9257815163235343
Sgms2,6.418053333333333,5.106143333333333,1.3119100000000001,0.01127461658735628,0.9257815163235343
Zfp811,5.164140000000001,2.0947733333333334,3.0693666666666672,0.01143473520931941,0.9257815163235343
Srgap2,7.895663333333334,7.503546666666666,0.3921166666666682,0.011454753964983347,0.9257815163235343
Fry,3.1020300000000005,2.9753066666666665,0.12672333333333397,0.011471153842424983,0.9257815163235343
Ppip5k1,4.21642,3.5786333333333338,0.6377866666666665,0.011543796686256156,0.9257815163235343
Slc4a7,7.945533333333334,7.086380000000001,0.8591533333333325,0.011554992772467285,0.9257815163235343
Lrrc8d,3.8699966666666668,3.4497633333333333,0.42023333333333346,0.011569909352113808,0.9257815163235343
Zc3h12a,5.091016666666666,3.5202199999999997,1.570796666666666,0.011600159257174685,0.9257815163235343
St5,5.201103333333333,4.0252799999999995,1.1758233333333337,0.011609203222890056,0.9257815163235343
Acer3,6.36579,6.07066,0.29512999999999945,0.011626037198410814,0.9257815163235343
Olfr596,2.5662066666666665,3.012096666666667,-0.44589000000000034,0.011714147359383403,0.9257815163235343
Gpd2,7.764546666666667,6.494043333333333,1.270503333333334,0.011733209466424376,0.9257815163235343
Gtpbp2,6.635126666666667,5.5362833333333334,1.0988433333333338,0.011783962848931429,0.9257815163235343
2410131K14Rik,5.6920166666666665,5.088333333333334,0.6036833333333327,0.01187911498408152,0.9257815163235343
Rtn4ip1,5.470489999999999,4.792316666666667,0.6781733333333317,0.011885159818298234,0.9257815163235343
Zc3h18,6.796346666666667,6.557076666666667,0.23927000000000032,0.011936753065001464,0.9257815163235343
Zcchc4,6.589163333333333,5.841493333333333,0.7476699999999994,0.011964568917539732,0.9257815163235343
Rgl3,3.56943,3.162316666666667,0.4071133333333332,0.0120010145655065,0.9257815163235343
Me1,7.54458,5.828246666666666,1.716333333333334,0.012066722381377914,0.9257815163235343
4933432I03Rik,5.1356633333333335,4.288646666666666,0.8470166666666676,0.0121240849953004,0.9257815163235343
Ampd3,8.332709999999999,6.111323333333334,2.221386666666665,0.012137628629886488,0.9257815163235343
Prdm2,4.676186666666667,4.421923333333333,0.2542633333333342,0.012175780946952179,0.9257815163235343
B930007M17Rik,2.1467566666666666,2.28031,-0.1335533333333334,0.012184350773499966,0.9257815163235343
Slpi,6.94538,3.4928333333333335,3.4525466666666667,0.012286066284641628,0.9257815163235343
6330439K17Rik,2.3324700000000003,2.1938733333333333,0.13859666666666692,0.0122953083103493,0.9257815163235343
Klhdc1,4.530293333333333,3.8204,0.709893333333333,0.012299832374198629,0.9257815163235343
Zcchc2,5.981059999999999,4.98207,0.9989899999999992,0.01231125403902494,0.9257815163235343
Fbxw7,5.317753333333333,4.85019,0.46756333333333355,0.012342062472602118,0.9257815163235343
Irf7,8.025103333333334,4.822216666666666,3.202886666666668,0.01241630332847784,0.9257815163235343
Chrd,3.2396433333333334,2.8566566666666664,0.38298666666666703,0.012416932060238002,0.9257815163235343
Actn2,1.7582333333333333,2.14366,-0.3854266666666668,0.012442141964100577,0.9257815163235343
Olfr1029,1.5230233333333334,1.3706033333333334,0.15242,0.0124585485211605,0.9257815163235343
Zdhhc12,6.99055,5.828856666666667,1.161693333333333,0.012487380068568726,0.9257815163235343
Ppap2a,7.84898,6.026036666666667,1.822943333333333,0.012499743395630343,0.9257815163235343
Syk,7.262636666666666,5.784113333333333,1.4785233333333334,0.012526638089304744,0.9257815163235343
Dhx57,6.160733333333333,5.672653333333334,0.4880799999999992,0.01254660281809943,0.9257815163235343
Scamp1,7.319726666666668,6.7946,0.5251266666666679,0.012623839937266736,0.9264794822757242
Gm17494,2.4542566666666663,2.6166166666666664,-0.16236000000000006,0.01268690963680406,0.9264794822757242
Pla1a,3.5841566666666664,2.93187,0.6522866666666665,0.012711650859998256,0.9264794822757242
Slc11a2,7.0228600000000005,5.278386666666667,1.7444733333333335,0.01276802761395085,0.9264794822757242
Lta,2.94729,2.255036666666667,0.6922533333333334,0.012770133989287816,0.9264794822757242
Nlrp3,6.177566666666667,4.69259,1.4849766666666673,0.012821845136063032,0.9264794822757242
Satb2,6.950243333333333,6.082996666666666,0.8672466666666665,0.012878808743095107,0.9264794822757242
Prima1,2.51616,2.29191,0.22425000000000006,0.012890321159515404,0.9264794822757242
Usp39,6.9747666666666674,6.451386666666667,0.5233800000000004,0.012894398962084537,0.9264794822757242
Lbx2,2.0644766666666663,2.350093333333333,-0.28561666666666685,0.013103655519190705,0.9338802140654059
Ccl4,9.037196666666667,7.587483333333334,1.4497133333333325,0.013131620964803706,0.9338802140654059
Ets2,7.319396666666667,5.618130000000001,1.7012666666666663,0.0131672479115708,0.9338802140654059
A830010M20Rik,5.306873333333333,4.85529,0.4515833333333328,0.013176680485233162,0.9338802140654059
Slc25a19,5.091629999999999,4.879036666666667,0.21259333333333252,0.013355626649243372,0.9338802140654059
Cd302,6.910320000000001,5.467936666666667,1.4423833333333347,0.013364245021567507,0.9338802140654059
Gm1113,2.712503333333333,2.4358366666666664,0.2766666666666664,0.013377057908104017,0.9338802140654059
9030625A04Rik,8.008636666666666,6.5334666666666665,1.4751699999999994,0.013388977720113176,0.9338802140654059
Golt1a,2.7802899999999995,3.13407,-0.3537800000000004,0.013398286518358865,0.9338802140654059
St3gal3,6.797223333333334,5.3212,1.476023333333334,0.013411914513307543,0.9338802140654059
Galnt9,2.537386666666667,2.7958,-0.25841333333333294,0.013414225838066696,0.9338802140654059
Cnksr1,2.2618899999999997,2.5536833333333333,-0.29179333333333357,0.013617849165404745,0.9372809361353007
Ddhd1,7.08209,6.098176666666667,0.9839133333333328,0.013724104731241242,0.9372809361353007
Mapkbp1,3.7538533333333333,3.141701666666666,0.6121516666666671,0.013754246099906355,0.9372809361353007
LOC100861804,5.640516666666667,6.270993333333333,-0.6304766666666666,0.01384281558647372,0.9372809361353007
Fbxo41,3.0168166666666667,2.72466,0.2921566666666666,0.013941276574822,0.9372809361353007
Tead3,2.5407466666666667,2.740463333333333,-0.19971666666666632,0.013965562667670193,0.9372809361353007
Mast2,6.650426666666667,5.912896666666668,0.7375299999999996,0.013987047647997785,0.9372809361353007
Prkce,4.553676666666667,4.087253333333334,0.4664233333333332,0.014038283068996911,0.9372809361353007
Tmem136,2.43511,2.691966666666667,-0.2568566666666672,0.014120226877277865,0.9372809361353007
1700123O12Rik,2.2544,2.0244,0.22999999999999998,0.014261858411805998,0.9372809361353007
Zeb1,2.746593333333333,2.4908233333333336,0.2557699999999996,0.014280573748876604,0.9372809361353007
Nfkbiz,7.544496666666666,5.36583,2.1786666666666665,0.014310395799555238,0.9372809361353007
Ptges2,4.886923333333333,4.202023333333333,0.6848999999999998,0.014314292660897386,0.9372809361353007
Acp5,5.905436666666667,3.2470933333333334,2.6583433333333333,0.014366264796218399,0.9372809361353007
Filip1l,3.96082,2.9795133333333332,0.9813066666666668,0.01438396538999934,0.9372809361353007
Pstpip2,4.784666666666666,3.436895,1.3477716666666666,0.014391772923190426,0.9372809361353007
Ppp1r12a,7.034736666666667,6.45102,0.5837166666666675,0.014418049537499335,0.9372809361353007
Mir449c,2.2189666666666668,2.0698933333333334,0.1490733333333334,0.014420103964974144,0.9372809361353007
Icosl,6.68809,5.829936666666666,0.858153333333334,0.014481993507367964,0.9372809361353007
Adora2b,4.61831,4.205906666666667,0.4124033333333328,0.014498302919474543,0.9372809361353007
Gm8267,1.6626933333333334,1.5454466666666669,0.1172466666666665,0.014522930084208066,0.9372809361353007
Gm5709,1.6544633333333332,1.5275100000000001,0.12695333333333303,0.014540705726081713,0.9372809361353007
Tac1,1.8603266666666667,2.06758,-0.2072533333333333,0.014546780426121819,0.9372809361353007
Glg1,8.472893333333333,8.197786666666667,0.27510666666666594,0.014559983163579907,0.9372809361353007
Osbp2,5.19157,3.555896666666667,1.6356733333333326,0.014611589781169493,0.9372809361353007
Irak2,7.03391,5.847063333333334,1.186846666666666,0.014617998328703993,0.9372809361353007
Ptprc,9.611976666666665,9.206240000000001,0.4057366666666642,0.01463710695003315,0.9372809361353007
Unc13c,1.9773599999999998,2.1898933333333335,-0.21253333333333368,0.014642939946703794,0.9372809361353007
Phf17,5.25479,4.60182,0.6529699999999998,0.014691577630266189,0.9372809361353007
Olfr355,1.7150833333333335,1.8936799999999998,-0.1785966666666663,0.014726374742481759,0.9372809361353007
Hcfc2,5.16287,4.338583333333333,0.8242866666666666,0.014752390118080383,0.9372809361353007
Cldn25,7.614736666666666,7.153986666666666,0.46075,0.01475298405425816,0.9372809361353007
Gm8989,7.251003333333333,5.514636666666667,1.7363666666666662,0.014775177918320196,0.9372809361353007
Gpr150,2.491823333333333,2.8295600000000003,-0.33773666666666724,0.014789122012805285,0.9372809361353007
BC013529,6.538036666666667,5.8218,0.7162366666666671,0.014794168559814648,0.9372809361353007
Dnm2,7.653836666666667,7.008886666666666,0.6449500000000006,0.014973902270670147,0.9377737555738045
Gbp6,1.98506,1.7074666666666667,0.27759333333333336,0.014987258034607051,0.9377737555738045
Birc3,6.686036666666666,5.15027,1.5357666666666665,0.01500071090775409,0.9377737555738045
Taf15,7.097743333333334,6.644346666666666,0.45339666666666734,0.015056311624367427,0.9377737555738045
Gm6904,3.046393333333333,1.5977133333333333,1.4486799999999997,0.015072656343703267,0.9377737555738045
Orai3,5.10725,4.806853333333334,0.300396666666666,0.015099513592958,0.9377737555738045
Trappc8,6.74842,6.341503333333333,0.4069166666666675,0.015108296560738213,0.9377737555738045
Mpeg1,8.355673333333334,6.833063333333333,1.5226100000000011,0.015134560354277857,0.9377737555738045
Olfr1129,2.0490766666666667,1.8177433333333333,0.2313333333333334,0.015246634338483332,0.9377737555738045
Parp8,7.7189733333333335,6.625846666666667,1.0931266666666666,0.01526647558772197,0.9377737555738045
Muc4,2.5007033333333335,2.6622466666666664,-0.16154333333333293,0.015279048012509655,0.9377737555738045
H60b,2.49743,2.746563333333333,-0.24913333333333298,0.015285680296273755,0.9377737555738045
Tbk1,8.083006666666668,7.2739199999999995,0.8090866666666683,0.015310655547485827,0.9377737555738045
4930553E22Rik,2.506743333333333,2.879963333333334,-0.3732200000000008,0.015334665185483596,0.9377737555738045
Neurod2,2.8143833333333332,3.0384733333333336,-0.22409000000000034,0.01540422406302169,0.9396957971118057
Gprasp2,1.8385200000000002,2.041306666666667,-0.20278666666666667,0.015507240107213752,0.9415297516955977
Bcl2a1a,4.8919733333333335,2.987273333333333,1.9047000000000005,0.015563439442156208,0.9415297516955977
Klk14,1.7565933333333332,2.02353,-0.2669366666666668,0.015570124811703386,0.9415297516955977
Hcls1,8.899273333333333,7.910463333333333,0.98881,0.015638344886575548,0.9415297516955977
Skil,5.565613333333334,4.00669,1.5589233333333343,0.015651313115856796,0.9415297516955977
Vmn2r54,2.65233,2.300386666666667,0.3519433333333333,0.01568541163376531,0.9415297516955977
Gm1614,2.99788,2.7158366666666667,0.2820433333333332,0.015701713448849287,0.9415297516955977
Dusp9,2.7978699999999996,3.17937,-0.3815000000000004,0.01576932827833397,0.9432890665522832
Letm1,6.001283333333333,5.439543333333333,0.5617400000000004,0.015816105976449543,0.9437964450111356
1810055G02Rik,6.678766666666667,6.218389999999999,0.46037666666666777,0.015913075576381115,0.9455591277275088
App,9.220106666666666,8.697196666666665,0.5229100000000013,0.01597016987093005,0.9455591277275088
Gm15821,4.372979999999999,4.0180066666666665,0.3549733333333327,0.015993836554794156,0.9455591277275088
Crnkl1,6.612783333333333,5.993786666666666,0.6189966666666669,0.0160292573200861,0.9455591277275088
6820431F20Rik,8.168106666666667,7.895603333333333,0.27250333333333376,0.016037480843582825,0.9455591277275088
Rasgrp3,8.608576666666666,10.06565,-1.4570733333333337,0.016213228334533553,0.9482888975529676
Mas1,1.6991466666666666,2.0124033333333333,-0.31325666666666674,0.01627320002660908,0.9482888975529676
Hmga1,5.649766666666667,4.722269999999999,0.9274966666666682,0.016292300645897616,0.9482888975529676
Tnf,10.5965,7.881923333333333,2.7145766666666677,0.016302062107216766,0.9482888975529676
March5,7.89002,7.346536666666666,0.5434833333333335,0.016325542562700142,0.9482888975529676
D9Ertd402e,4.569623333333333,4.213616666666667,0.3560066666666666,0.016370230079918762,0.9482888975529676
Gp49a,9.793293333333333,9.098866666666666,0.6944266666666667,0.016382048346607662,0.9482888975529676
Zfp263,5.941676666666666,5.16017,0.7815066666666661,0.016391603585212588,0.9482888975529676
Lingo2,1.9652866666666666,2.0472033333333335,-0.08191666666666686,0.01646438646888671,0.9491603155552603
Gm5894,1.4531033333333332,1.6338799999999998,-0.18077666666666659,0.016561491232106075,0.9491603155552603
Gm281,2.0882366666666665,1.8712366666666667,0.21699999999999986,0.01657687964745497,0.9491603155552603
Klhdc9,2.2426033333333333,2.5792699999999997,-0.33666666666666645,0.016633721613977255,0.9491603155552603
Bcl2a1b,7.2314766666666666,5.160176666666667,2.0713,0.01666388347488094,0.9491603155552603
Olfr945,1.82785,2.3531433333333336,-0.5252933333333336,0.01667259769798393,0.9491603155552603
Riok3,8.55044,7.639343333333334,0.9110966666666664,0.016744758438294986,0.9491603155552603
Zmat1,3.2307,2.8523333333333327,0.3783666666666674,0.016807226161671372,0.9491603155552603
Erc1,5.559336666666667,5.014073333333333,0.5452633333333337,0.01685171907641612,0.9491603155552603
Vmn1r67,1.7742700000000002,1.4870400000000001,0.2872300000000001,0.016863618126059,0.9491603155552603
Tfec,6.591303333333333,5.515316666666666,1.075986666666667,0.016918863652427632,0.9491603155552603
Exoc6b,7.06926,6.439330000000001,0.629929999999999,0.016967672987443106,0.9491603155552603
Crhr1,2.675306666666667,2.99639,-0.3210833333333327,0.016980755565239185,0.9491603155552603
Arl4a,2.508828333333333,2.829708333333334,-0.3208800000000007,0.017017554054875948,0.9491603155552603
9830132P13,4.871266666666667,4.298493333333334,0.5727733333333331,0.017049493471429537,0.9491603155552603
A330069E16Rik,3.6245,3.26029,0.3642099999999999,0.017057803822114453,0.9491603155552603
Gm8995,7.153366666666666,5.7252,1.428166666666666,0.017061392566077513,0.9491603155552603
Gm5094,2.1666733333333332,2.557206666666667,-0.39053333333333384,0.017177293154517558,0.9506050054827115
Adora2a,4.993293333333333,4.080426666666667,0.912866666666666,0.0171992181659014,0.9506050054827115
Pilra,6.374233333333334,4.810993333333333,1.5632400000000004,0.01726320672910962,0.9506050054827115
Mir501,1.8223233333333333,2.25365,-0.43132666666666664,0.017305860578680523,0.9506050054827115
Cd52,8.738733333333334,7.4759,1.262833333333334,0.017307306159831785,0.9506050054827115
Pigk,7.448486666666667,6.797993333333334,0.6504933333333325,0.017363611118717,0.9506050054827115
Olfr1223,2.0129533333333334,1.7662300000000002,0.24672333333333318,0.017432564150120265,0.9506050054827115
Rap1b,7.331365000000001,6.759925,0.5714400000000008,0.017439893623319762,0.9506050054827115
Psmd3,6.68328,6.183526666666666,0.4997533333333335,0.017470020679940204,0.9506050054827115
Hmgxb3,6.492073333333333,5.872333333333333,0.6197400000000002,0.017473080441617706,0.9506050054827115
Mgat4a,5.82223,5.53492,0.2873100000000006,0.017548695405407707,0.9519034321485994
Asb10,3.1500466666666664,3.8250166666666665,-0.6749700000000001,0.017574196049000314,0.9519034321485994
Acn9,3.56798,3.245046666666667,0.32293333333333285,0.017680062968652942,0.9536663633087001
4930455H04Rik,2.20497,2.4882,-0.2832300000000001,0.017712004225809284,0.9536663633087001
