Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,CBM,VBM
mp-1009077,FeH,Cubic,Fm-3m,225,2,0,-0.06726,TRUE,13.64388,6.91933,0,FALSE,TRUE,FM,2.56594,,
mp-1183630,Cd3Fe,Cubic,Fm-3m,225,4,0.35989,0.35989,FALSE,76.27381,8.55761,0,FALSE,TRUE,FM,2.65139,,
mp-1187697,V3Fe,Cubic,Fm-3m,225,4,0.02574,-0.1454,FALSE,48.73033,7.11064,0,FALSE,TRUE,NM,0.00539,,
mp-18905,FeO,Cubic,Fm-3m,225,4,0.41017,-1.07134,FALSE,38.7205,6.16213,0,FALSE,TRUE,FM,8.00011,,
mp-973533,FeAg3,Cubic,Fm-3m,225,4,0.35456,0.35456,FALSE,67.62584,9.31731,0,FALSE,TRUE,FM,3.16639,,
mp-973557,FeAu3,Cubic,Fm-3m,225,4,0.15367,0.15367,FALSE,68.20872,15.74498,0,FALSE,TRUE,FM,3.10967,,
mp-999395,Nb3Fe,Cubic,Fm-3m,225,4,0.08484,0.03074,FALSE,64.90343,8.55974,0,FALSE,TRUE,FM,0.21239,,
mp-1071283,Nb2Fe,Cubic,Fd-3m,227,6,0.68149,0.60936,FALSE,103.30524,7.76886,0,FALSE,TRUE,FM,4.6738,,
mp-1072076,FeNi2,Cubic,Fd-3m,227,6,0.18584,0.1036,FALSE,70.25793,8.18863,0,FALSE,TRUE,FM,7.89825,,
mp-1077708,Cr2Fe,Cubic,Fd-3m,227,6,0.28924,0.28924,FALSE,71.40054,7.43456,0,FALSE,TRUE,FiM,3.59407,,
mp-1192216,Ti2Fe,Cubic,Fd-3m,227,24,0.06568,-0.21487,FALSE,353.16625,5.70163,0,FALSE,TRUE,NM,0.04809,,
mp-1207484,Zr4Fe,Cubic,Fd-3m,227,10,0.65057,0.56299,FALSE,230.6749,6.0575,0,FALSE,TRUE,NM,0.01905,,
mp-1208119,U4Fe,Cubic,Fd-3m,227,10,0.74892,0.71839,FALSE,213.4908,15.67991,0,FALSE,TRUE,FiM,2.99068,,
mp-1208166,Tm4Fe,Cubic,Fd-3m,227,10,0.47573,0.43346,FALSE,279.17075,8.70306,0,FALSE,TRUE,NM,0.00526,2.7097,2.7437
mp-1209175,Sc4Fe,Cubic,Fd-3m,227,10,0.4874,0.40522,FALSE,231.888,3.37522,0,FALSE,TRUE,NM,0.00547,,
mp-1209804,Pr4Fe,Cubic,Fd-3m,227,10,0.4466,0.4466,FALSE,339.53966,6.05917,0,FALSE,TRUE,NM,0.11925,,
mp-1210139,Np4Fe,Cubic,Fd-3m,227,10,0.82885,0.82885,FALSE,215.98419,15.43561,0,FALSE,TRUE,FiM,24.79707,,
mp-1210178,Nd4Fe,Cubic,Fd-3m,227,10,0.4293,0.4293,FALSE,333.10805,6.30913,0,FALSE,TRUE,NM,0.00245,,
mp-1210831,Lu4Fe,Cubic,Fd-3m,227,10,0.48809,0.43565,FALSE,268.71725,9.33986,0,FALSE,TRUE,NM,0.01072,2.692,2.7262
mp-1212367,Hf4Fe,Cubic,Fd-3m,227,10,0.72546,0.61597,FALSE,220.84811,11.5762,0,FALSE,TRUE,FM,0.13781,,
mp-1213030,Er4Fe,Cubic,Fd-3m,227,10,0.46255,0.42628,FALSE,283.3423,8.49639,0,FALSE,TRUE,NM,0.00089,2.8117,2.8457
mp-1213260,Dy4Fe,Cubic,Fd-3m,227,10,0.45312,0.43064,FALSE,294.53861,7.95877,0,FALSE,TRUE,NM,0.00212,2.9048,2.9387
mp-1213581,Ho4Fe,Cubic,Fd-3m,227,10,0.46587,0.43749,FALSE,279.97847,8.48798,0,FALSE,TRUE,NM,0.00046,2.9379,2.9721
mp-1213958,Ce4Fe,Cubic,Fd-3m,227,10,0.34772,0.32361,FALSE,267.45079,7.65304,0,FALSE,TRUE,FM,4.68373,7.7073,7.74
mp-1404610,FeS2,Cubic,Fd-3m,227,12,0.25117,-0.5963,FALSE,200.8999,3.96662,0,FALSE,TRUE,FM,7.63201,4.8857,4.9248
mp-17682,Zr2Fe,Cubic,Fd-3m,227,24,0.06347,-0.08024,FALSE,449.20009,7.0471,0,FALSE,TRUE,FM,3.18259,,
mp-2754,Hf2Fe,Cubic,Fd-3m,227,24,0,-0.18248,TRUE,436.67689,12.55871,0,FALSE,TRUE,FiM,7.42,,
mp-540003,FeO2,Cubic,Fd-3m,227,12,0.32011,-1.10247,FALSE,135.6649,4.30083,0,FALSE,TRUE,FM,15.98102,,
mp-559450,FeF3,Cubic,Fd-3m,227,16,0.02045,-2.62832,FALSE,276.80394,2.7077,3.1326,TRUE,FALSE,FM,20,-1.0329,-4.1655
mp-1016260,Mg3Fe,Orthorhombic,Pmm2,25,4,0.284,0.284,FALSE,70.52686,3.03163,0,FALSE,TRUE,FM,2.23394,,
mp-999545,Mn3Fe,Orthorhombic,Pmmm,47,4,0.11894,0.11894,FALSE,53.50754,6.84788,0,FALSE,TRUE,FiM,1.45325,,
mp-615366,FeS2,Orthorhombic,Pcca,54,12,0.43858,-0.4089,FALSE,213.75384,3.72809,0,FALSE,TRUE,FM,10.75461,,
mp-1079437,4-Feb,Orthorhombic,Pnnm,58,10,0.00685,-0.17078,FALSE,70.96412,4.63731,0,FALSE,TRUE,NM,1.00E-05,,
mp-1080202,FeN2,Orthorhombic,Pnnm,58,6,0.14848,-0.06069,FALSE,46.18418,6.03021,0,FALSE,TRUE,NM,8.00E-05,,
mp-1522,FeS2,Orthorhombic,Pnnm,58,6,0,-0.84748,TRUE,80.6696,4.93924,0.877,FALSE,FALSE,NM,0,8.4601,7.5831
mp-19880,FeTe2,Orthorhombic,Pnnm,58,6,0,-0.462,TRUE,126.83954,8.14419,0.0774,FALSE,FALSE,NM,0,8.5865,8.5091
mp-20027,FeP2,Orthorhombic,Pnnm,58,6,0,-0.53531,TRUE,75.14772,5.20572,0.4327,FALSE,FALSE,NM,0,8.6734,8.2407
mp-2008,FeAs2,Orthorhombic,Pnnm,58,6,0,-0.25678,TRUE,89.86017,7.60188,0.283,FALSE,FALSE,NM,0,6.5329,6.2499
mp-20714,FeSb2,Orthorhombic,Pnnm,58,6,0,-0.156,TRUE,125.15549,7.94383,0,FALSE,TRUE,FM,2.49341,,
mp-760,FeSe2,Orthorhombic,Pnnm,58,6,0,-0.66972,TRUE,98.51988,7.20596,0.3741,FALSE,FALSE,NM,0,6.2588,5.8847
mp-1079337,FeNi3,Orthorhombic,Pmmn,59,8,0.03529,-0.05446,FALSE,86.43006,8.91173,0,FALSE,TRUE,FM,10.15011,,
mp-1205429,FeO2,Monoclinic,Pm,6,24,0.18618,-1.23639,FALSE,305.56271,3.819,0,FALSE,TRUE,FM,31.99965,,
mp-1005,FeP,Orthorhombic,Pnma,62,8,0,-0.59734,TRUE,90.58386,6.36608,0,FALSE,TRUE,FM,1.91711,,
mp-1047285,FeO2,Orthorhombic,Pnma,62,24,0.39069,-1.03188,FALSE,279.07845,4.18142,0,FALSE,TRUE,FiM,16,,
mp-1078538,FeSe,Orthorhombic,Pnma,62,8,0.36494,-0.14298,FALSE,128.44254,6.97118,0,FALSE,TRUE,NM,0.00398,,
mp-1078945,FeSe,Orthorhombic,Pnma,62,8,0.2073,-0.30062,FALSE,125.56927,7.13069,0,FALSE,TRUE,FM,9.3286,,
mp-1080120,FeSe,Orthorhombic,Pnma,62,8,0.25328,-0.25464,FALSE,136.00132,6.58373,0,FALSE,TRUE,FM,8.83579,,
mp-1101938,2-Feb,Orthorhombic,Pnma,62,12,0,-0.29605,TRUE,86.72278,5.93325,0.5154,FALSE,FALSE,NM,0.00084,8.293,7.7776
mp-20787,FeB,Orthorhombic,Pnma,62,8,0.01638,-0.37156,FALSE,64.4267,6.87199,0,FALSE,TRUE,FM,4.6731,,
mp-21410,FeS,Orthorhombic,Pnma,62,8,0.22939,-0.52805,FALSE,95.76868,6.09711,0,FALSE,TRUE,NM,0,,
mp-427,FeAs,Orthorhombic,Pnma,62,8,0,-0.19771,TRUE,114.06619,7.61463,0,FALSE,TRUE,FM,8.22675,,
mp-796259,FeO2,Orthorhombic,Pnma,62,12,0.20446,-1.21812,FALSE,133.87839,4.35823,0,FALSE,TRUE,FM,15.99886,,
mp-1007881,FeB,Orthorhombic,Cmcm,63,4,0,-0.38795,TRUE,32.17254,6.88071,0,FALSE,TRUE,FM,3.82817,,
mp-1094145,Mg2Fe,Orthorhombic,Cmcm,63,6,0.16708,0.16708,FALSE,107.51116,3.22667,0,FALSE,TRUE,FM,4.50349,,
mp-1096967,FeF3,Orthorhombic,Cmcm,63,24,0.0119,-2.63687,FALSE,347.58436,3.23448,3.0128,TRUE,FALSE,FM,30,-0.2089,-3.2217
mp-1097003,FeO2,Orthorhombic,Cmcm,63,6,0.27557,-1.14701,FALSE,66.03035,4.41821,0,FALSE,TRUE,FiM,7.99933,,
mp-1211097,LiFe,Orthorhombic,Cmcm,63,4,0.27958,0.27958,FALSE,49.0576,4.25046,0,FALSE,TRUE,FM,4.07244,,
mp-1978272,FeSe,Orthorhombic,Cmcm,63,4,0.25055,-0.25736,FALSE,68.00066,6.58373,0,FALSE,TRUE,FM,4.53278,,
mp-31205,Zr3Fe,Orthorhombic,Cmcm,63,8,0,-0.10947,TRUE,159.65911,6.8543,0,FALSE,TRUE,NM,0,,
mp-570001,Al6Fe,Orthorhombic,Cmcm,63,14,0.00254,-0.19584,FALSE,204.48611,3.53624,0,FALSE,TRUE,NM,0,,
mp-1714,FeSi2,Orthorhombic,Cmce,64,24,0,-0.39564,TRUE,292.74603,5.08309,0.6966,FALSE,FALSE,NM,0,9.6969,9.0003
mp-640708,FeGe2,Orthorhombic,Cmce,64,24,0.07726,-0.00417,FALSE,341.61181,7.82118,0,FALSE,TRUE,NM,0,,
mp-1207367,FeCl6,Orthorhombic,Cmmm,65,7,0.33604,-0.37653,FALSE,2508.04792,0.17781,0.1896,FALSE,FALSE,FM,6.00015,-7.0638,-7.2534
mp-1216347,VFe,Orthorhombic,Cmmm,65,2,0.04614,-0.10358,FALSE,24.35709,7.28014,0,FALSE,TRUE,FiM,1.41815,,
mp-1216834,TiFe,Orthorhombic,Cmmm,65,2,0.30718,-0.11365,FALSE,26.66095,6.45955,0,FALSE,TRUE,FiM,0.59364,,
mp-1224945,FeCu,Orthorhombic,Cmmm,65,2,0.17183,0.17183,FALSE,23.66343,8.37805,0,FALSE,TRUE,FM,2.54198,,
mp-1224953,FeCu3,Orthorhombic,Cmmm,65,4,0.10551,0.10551,FALSE,47.84001,8.55549,0,FALSE,TRUE,FM,2.54441,,
mp-1224965,FeNi,Orthorhombic,Cmmm,65,2,0.08323,0.01601,FALSE,22.48864,8.4574,0,FALSE,TRUE,FM,3.25735,,
mp-1225016,FeCo,Orthorhombic,Cmmm,65,2,0.10306,0.04769,FALSE,22.71859,8.38933,0,FALSE,TRUE,FM,4.68407,,
mp-1225059,FeCl4,Orthorhombic,Cmmm,65,10,0,-0.9976,TRUE,246.91805,2.65851,0.2505,FALSE,FALSE,FM,8.00022,0.3835,0.133
mp-1226211,CrFe,Orthorhombic,Cmmm,65,2,0.09283,0.09283,FALSE,22.8198,7.84732,0,FALSE,TRUE,FM,1.89837,,
mp-1066497,FeSe,Orthorhombic,Cmme,67,4,0.62184,0.11392,FALSE,85.31549,5.24756,0,FALSE,TRUE,FM,5.8195,,
mp-1217161,Ti4Fe,Orthorhombic,Fmmm,69,5,0.16472,-0.00361,FALSE,79.29577,5.179,0,FALSE,TRUE,FM,0.03569,,
mp-1224941,FeMo2,Orthorhombic,Fmmm,69,3,0.06617,0.06372,FALSE,43.66321,9.42113,0,FALSE,TRUE,FiM,2.00305,,
mp-1387762,FeO2,Orthorhombic,Imma,74,12,0.37421,-1.04837,FALSE,141.31004,4.12902,0,FALSE,TRUE,FM,15.99851,0.7852,0.8277
mp-1395285,FeO2,Orthorhombic,Imma,74,12,0.25818,-1.1644,FALSE,147.54051,3.95466,0,FALSE,TRUE,FiM,0.58262,0.1174,0.1611
mp-1350825,FeO2,Monoclinic,Cm,8,48,0.33391,-1.08866,FALSE,576.64652,4.04735,0,FALSE,TRUE,FiM,64,0.5518,0.5942
mp-1355192,FeO2,Monoclinic,Cm,8,36,0.34051,-1.08207,FALSE,435.65243,4.01792,0,FALSE,TRUE,FiM,48.03938,,
mp-1359196,FeO2,Monoclinic,Cm,8,36,0.27093,-1.15165,FALSE,448.3325,3.90428,0,FALSE,TRUE,FM,48.0138,,
mp-796324,FeO2,Tetragonal,I4/m,87,12,0.17983,-1.24275,FALSE,153.98258,3.78921,1.1543,FALSE,FALSE,FM,15.99135,0.8162,-0.3381
mp-1182806,K4Fe,Tetragonal,I4_1/a,88,20,1.46721,1.46721,FALSE,4122.44029,0.34196,0,FALSE,TRUE,FM,11.99389,,
mp-1178239,FeO,Monoclinic,Cc,9,8,0.30007,-1.18145,FALSE,106.63942,4.47491,0,FALSE,TRUE,FM,16.11333,,
mp-1095055,Fe(NF2)3,Triclinic,P1,1,10,0.92033,-0.28872,FALSE,178.17192,1.97447,1.5728,TRUE,FALSE,FM,11.00002,-1.03,-2.6028
mp-1100962,V2FeS4,Triclinic,P1,1,28,0.08602,-1.08403,FALSE,406.18245,4.67666,0,FALSE,TRUE,FiM,3.89467,,
mp-1178259,FeCo3O8,Triclinic,P1,1,48,0.11275,-1.04722,FALSE,531.96726,4.50296,0.1944,FALSE,FALSE,FM,27.99997,1.1152,0.9208
mp-1181604,FeHO2,Triclinic,P1,1,16,0.12112,-1.428,FALSE,173.43824,3.40275,1.4013,TRUE,FALSE,FM,19.99787,2.6573,1.256
mp-1182152,FeHO2,Triclinic,P1,1,64,0.133,-1.41612,FALSE,670.85935,3.51887,0.8841,FALSE,FALSE,FM,80.00139,2.6712,1.7871
mp-1182431,FeHO2,Triclinic,P1,1,64,0.18287,-1.36625,FALSE,794.12102,2.97268,1.2074,FALSE,FALSE,FM,79.9997,1.3026,0.0952
mp-1182700,FeHO2,Triclinic,P1,1,64,0.10581,-1.44331,FALSE,641.43511,3.68029,1.5858,FALSE,FALSE,FM,79.99716,3.0193,1.4335
mp-1192920,La4FeS7,Triclinic,P1,1,24,0.16392,-2.04048,FALSE,597.72499,4.64455,0,FALSE,TRUE,FM,7.99985,6.1703,6.1703
mp-1217466,Ti6FeO16,Triclinic,P1,1,23,0.30803,-2.62296,FALSE,269.84214,3.68632,0,FALSE,TRUE,AFM,0.17166,1.2178,1.257
mp-1225011,FePO4,Triclinic,P1,1,36,0.0658,-2.28579,FALSE,419.25592,3.58401,1.6047,FALSE,FALSE,FM,30.00313,3.5219,1.9172
mp-1225290,Fe(Mo3Se4)2,Triclinic,P1,1,15,0.0751,-0.71873,FALSE,321.40491,6.52614,0,FALSE,TRUE,FM,4.00517,,
mp-1244517,Na3FeO3,Triclinic,P1,1,28,0.06553,-1.63605,FALSE,394.57991,2.90904,1.0166,FALSE,FALSE,FM,19.99892,2.7712,1.7546
mp-1244873,Cr3FeO6,Triclinic,P1,1,80,0.38418,-1.81753,FALSE,967.64907,4.22602,0.0144,TRUE,FALSE,FM,106.00077,3.2524,3.238
mp-1244876,CrFeO3,Triclinic,P1,1,80,0.75913,-1.27771,FALSE,1143.79013,3.61993,0.7842,FALSE,FALSE,FiM,112.00111,1.9169,1.1327
mp-1244905,CrFeO3,Triclinic,P1,1,80,0.43025,-1.60659,FALSE,1005.42397,4.1181,0.0942,FALSE,FALSE,FiM,112,2.3708,2.2766
mp-1244931,Cr3FeO6,Triclinic,P1,1,80,0.35762,-1.8441,FALSE,1006.05788,4.06468,0.6695,FALSE,FALSE,FM,102.00006,3.0596,2.3901
mp-1244957,Cr7FeO12,Triclinic,P1,1,80,0.38967,-1.89448,FALSE,980.47065,4.14468,0.3177,FALSE,FALSE,FiM,99.99991,3.1513,2.8336
mp-1244976,Cr3FeO6,Triclinic,P1,1,80,0.44208,-1.75964,FALSE,1022.25547,4.00028,0.4133,FALSE,FALSE,FiM,99.9999,2.5434,2.1301
mp-1245016,Cr3FeO6,Triclinic,P1,1,80,0.37112,-1.83059,FALSE,992.07258,4.12198,0.7141,FALSE,FALSE,FM,102.00019,3.1967,2.4826
mp-1245032,Cr7FeO12,Triclinic,P1,1,80,0.41046,-1.87369,FALSE,963.05761,4.21962,0.4978,FALSE,FALSE,FiM,100.00021,3.318,2.8202
mp-1245071,Cr7FeO12,Triclinic,P1,1,80,0.38079,-1.90336,FALSE,950.05627,4.27737,0.2869,FALSE,FALSE,FM,99.99989,3.2849,2.998
mp-1245072,CrFeO3,Triclinic,P1,1,80,0.44738,-1.58946,FALSE,1037.61927,3.99032,0.4785,FALSE,FALSE,FiM,116.00005,2.6918,2.2133
mp-1245083,Cr3FeO6,Triclinic,P1,1,80,0.39125,-1.81046,FALSE,998.69869,4.09463,0.4727,TRUE,FALSE,FM,99.99951,3.1794,2.7067
mp-1245144,CrFeO3,Triclinic,P1,1,80,0.40775,-1.62909,FALSE,1042.57933,3.97134,0.4407,FALSE,FALSE,FM,112.00001,2.3551,1.9144
mp-1245147,CrFeO3,Triclinic,P1,1,80,0.45844,-1.5784,FALSE,1022.71647,4.04847,0.4802,FALSE,FALSE,FM,110,2.6056,2.1254
mp-1245179,CrFeO3,Triclinic,P1,1,80,0.39902,-1.63782,FALSE,991.23312,4.17706,0.4255,TRUE,FALSE,FM,111.99994,2.656,2.2305
mp-1245204,CrFeO3,Triclinic,P1,1,80,0.38157,-1.65527,FALSE,1027.24135,4.03064,0.6733,FALSE,FALSE,FiM,118.00046,2.8418,2.1685
mp-1245230,Cr7FeO12,Triclinic,P1,1,80,0.40449,-1.87966,FALSE,960.07453,4.23273,0.4708,FALSE,FALSE,FM,97.99954,3.5484,3.0776
mp-1245235,Cr7FeO12,Triclinic,P1,1,80,0.46747,-1.81668,FALSE,1056.18034,3.84758,0.0125,FALSE,FALSE,FiM,99.99923,2.6988,2.6863
mp-1245241,Cr7FeO12,Triclinic,P1,1,80,0.42345,-1.8607,FALSE,991.25727,4.09958,0.3742,FALSE,FALSE,FM,98.00041,3.0187,2.6445
mp-1245260,CrFeO3,Triclinic,P1,1,80,0.40752,-1.62932,FALSE,1025.63001,4.03697,0.387,FALSE,FALSE,FM,110,2.4143,2.0273
mp-1279528,Na4FeO5,Triclinic,P1,1,40,0.04619,-1.46403,FALSE,512.94822,2.94979,0,FALSE,TRUE,FM,19.02761,,
mp-1279759,TiFeO4,Triclinic,P1,1,24,0.11151,-2.35381,FALSE,280.51806,3.97106,0.0764,FALSE,FALSE,FM,15.99977,1.6175,1.5411
mp-1279763,Na4FeO5,Triclinic,P1,1,20,0.05896,-1.45126,FALSE,255.67503,2.95901,0.0128,FALSE,FALSE,FM,10.00196,0.9033,0.8905
mp-1280477,Na4FeO5,Triclinic,P1,1,40,0.04765,-1.46257,FALSE,513.09424,2.94895,0,FALSE,TRUE,FM,19.39716,,
mp-1336779,Lu2FeS4,Triclinic,P1,1,70,0.54057,-1.35311,FALSE,1558.33263,5.69065,0,FALSE,TRUE,FiM,1.46438,,
mp-1380484,FeP2O7,Triclinic,P1,1,40,0.30872,-2.008,FALSE,572.98684,2.66374,0,FALSE,TRUE,FiM,0.00777,,
mp-1388887,ZnFeO2,Triclinic,P1,1,16,0.25576,-1.38045,FALSE,182.7011,5.57155,0.4676,FALSE,FALSE,FM,18.00002,3.966,3.4984
mp-1393169,LiFeF4,Triclinic,P1,1,12,0.42348,-2.41145,FALSE,151.35194,3.04521,3.0807,FALSE,FALSE,AFM,0.00041,0.3613,-2.7194
mp-1410541,Li2FeF5,Triclinic,P1,1,16,0.382,-2.54601,FALSE,180.55911,3.02973,0.0365,FALSE,FALSE,FiM,1.1415,-1.219,-1.2555
mp-2215234,V5FeO12,Triclinic,P1,1,18,0.09134,-2.28487,FALSE,258.01198,3.23433,0.0409,FALSE,FALSE,FM,7.00004,1.6719,1.631
mp-2216699,FePO4,Triclinic,P1,1,24,0.02742,-2.32417,FALSE,401.74785,2.49347,2.7489,FALSE,FALSE,FM,20.00597,1.5198,-1.2291
mp-2767175,U8FeSe17,Triclinic,P1,1,26,0,-1.48332,TRUE,666.43609,8.22848,0.245,FALSE,FALSE,FiM,8,6.0272,5.7822
mp-28189,FeSeCl7,Triclinic,P1,1,18,0,-1.00745,TRUE,510.4358,2.49178,1.3187,FALSE,FALSE,FM,10,0.3859,-0.9328
mp-540997,FeTeCl7,Triclinic,P1,1,18,0,-1.15651,TRUE,541.76514,2.64585,1.2641,FALSE,FALSE,FM,10,0.5257,-0.7384
mp-540998,FeTeBr7,Triclinic,P1,1,18,0,-0.84581,TRUE,634.91133,3.88528,1.0553,FALSE,FALSE,FM,10,0.271,-0.7843
mp-551451,FeBiO3,Triclinic,P1,1,5,0.43793,-1.23648,FALSE,132.00542,3.93511,1.6259,FALSE,FALSE,FM,5.00004,0.5533,-1.0726
mp-625838,FeHO2,Triclinic,P1,1,64,0.11962,-1.4295,FALSE,694.85113,3.39737,1.3829,FALSE,FALSE,FM,80.00098,2.714,1.3311
mp-625883,FeHO2,Triclinic,P1,1,64,0.11081,-1.43831,FALSE,698.86708,3.37785,1.3024,FALSE,FALSE,FM,80.00078,2.6587,1.3563
mp-626070,FeHO2,Triclinic,P1,1,64,0.2821,-1.26702,FALSE,715.2401,3.30053,0.0378,FALSE,FALSE,FM,75.99999,1.355,1.3172
mp-626305,FeHO2,Triclinic,P1,1,64,0.27838,-1.27074,FALSE,759.96078,3.1063,0,FALSE,TRUE,FM,77.46336,,
mp-626570,FeHO2,Triclinic,P1,1,64,0.20319,-1.34593,FALSE,733.50888,3.21832,0.2343,FALSE,FALSE,FM,75.99992,0.8312,0.5969
mp-626573,FeHO2,Triclinic,P1,1,64,0.17507,-1.37405,FALSE,831.01767,2.8407,1.0074,FALSE,FALSE,FM,80.00003,1.1005,0.0931
mp-675305,NbFeO4,Triclinic,P1,1,24,0.06551,-2.42838,FALSE,270.55085,5.22309,1.7029,FALSE,FALSE,FM,20.00127,4.5483,2.8454
mp-675858,Lu2FeS4,Triclinic,P1,1,56,0.20161,-1.69207,FALSE,1265.28168,5.60693,0,FALSE,TRUE,FM,31.85307,,
mp-676683,Li2FeCl4,Triclinic,P1,1,70,0.06328,-1.65185,FALSE,1407.99227,2.49482,0,FALSE,TRUE,FM,39.99025,,
mp-676752,Li2FeCl4,Triclinic,P1,1,70,0.07077,-1.64436,FALSE,1404.1951,2.50157,0.0067,FALSE,FALSE,FM,39.99415,2.2789,2.2722
mp-686377,Lu2FeS4,Triclinic,P1,1,70,0.20149,-1.69219,FALSE,1558.3327,5.69065,0,FALSE,TRUE,FM,39.62928,,
mp-690534,K3FeF3,Triclinic,P1,1,14,0.55775,-1.94875,FALSE,327.54371,2.33342,0.8008,FALSE,FALSE,FM,7.99927,2.227,1.4262
mp-694948,TiFeO3,Triclinic,P1,1,80,0.71536,-2.01435,FALSE,868.10094,4.64316,0,FALSE,TRUE,FiM,1.23907,,
mp-696839,Fe(Si2O3)2,Triclinic,P1,1,11,1.19788,-1.56643,FALSE,155.57607,2.81976,0,FALSE,TRUE,FM,5.10176,,
mp-698616,Rb3FeF3,Triclinic,P1,1,14,0.53159,-1.93128,FALSE,371.04164,3.30498,0.7182,FALSE,FALSE,FM,8.00003,2.37,1.6518
mp-744274,Fe(Si2O3)2,Triclinic,P1,1,11,0.8305,-1.93381,FALSE,189.50572,2.3149,0,FALSE,TRUE,FM,4.94665,,
mp-754747,Li2FeF4,Triclinic,P1,1,14,0.10147,-2.81721,FALSE,176.16025,2.74721,3.4514,FALSE,FALSE,FM,7.99998,2.7791,-0.6723
mp-754951,Fe(SbO3)4,Triclinic,P1,1,17,0.08483,-1.64227,FALSE,213.43665,5.71736,0,FALSE,TRUE,FiM,4.00266,,
mp-755758,FeOF,Triclinic,P1,1,18,0.10973,-2.01589,FALSE,210.0914,4.30807,1.3565,FALSE,FALSE,FM,30.00146,3.0253,1.6688
mp-755912,FeOF,Triclinic,P1,1,18,0.10249,-2.02313,FALSE,209.16994,4.32705,1.6496,FALSE,FALSE,FM,30.0015,3.2116,1.562
mp-757766,FeBi25O39,Triclinic,P1,1,65,0.02521,-1.61903,FALSE,1107.9549,8.84907,2.2279,FALSE,FALSE,FM,5.00097,6.3514,4.1235
mp-759744,MnFeO3,Triclinic,P1,1,40,0.06658,-1.79392,FALSE,438.41712,4.81117,0.0017,FALSE,FALSE,FM,71.99902,4.086,4.0843
mp-760354,LiFeF3,Triclinic,P1,1,15,0.09185,-2.7284,FALSE,180.53201,3.30525,3.2235,FALSE,FALSE,FM,12,3.3638,0.1403
mp-775001,V3FeO8,Triclinic,P1,1,12,0.10375,-2.19932,FALSE,224.42806,2.49098,1.2565,FALSE,FALSE,FM,7.00006,0.5058,-0.7507
mp-777622,LiFeF3,Triclinic,P1,1,20,0.05153,-2.76872,FALSE,239.55489,3.32118,3.4526,FALSE,FALSE,FM,16,3.577,0.1244
mp-780192,Li5FeO4,Triclinic,P1,1,40,0.04705,-1.99498,FALSE,409.75845,2.50521,2.6187,FALSE,FALSE,FM,19.9938,2.9117,0.293
mp-780207,Li5FeO4,Triclinic,P1,1,40,0.05728,-1.98475,FALSE,413.3198,2.48362,2.4071,FALSE,FALSE,FM,19.99582,2.783,0.3759
mp-861324,GaFeO3,Triclinic,P1,1,40,4.68096,2.69292,FALSE,435.62508,5.29287,0,FALSE,TRUE,FM,40.0073,,
mp-861691,FeOF,Triclinic,P1,1,18,0.10605,-2.01957,FALSE,210.70303,4.29556,1.2973,TRUE,FALSE,FM,30.0086,2.9781,1.6808
mp-868005,GaFeO3,Triclinic,P1,1,40,0.03667,-1.95138,FALSE,436.14426,5.28657,2.1227,FALSE,FALSE,FM,40.00479,4.7167,2.594
mp-907483,Fe(MoS2)2,Triclinic,P1,1,28,0.18185,-0.84897,FALSE,439.57782,5.68125,0,FALSE,TRUE,FM,0.59177,,
mp-9198,Fe(SiP)4,Triclinic,P1,1,9,0,-0.2819,TRUE,142.79221,3.39664,1.0233,FALSE,FALSE,NM,0,8.2995,7.2762
mp-988256,FeSbPt,Triclinic,P1,1,12,1.61342,1.23263,FALSE,222.49608,11.12585,0,FALSE,TRUE,FM,10.58545,,
mp-1216907,V11FeB8,Monoclinic,P2/m,10,20,0.01259,-0.70367,FALSE,196.30367,5.94407,0,FALSE,TRUE,FM,1.47538,,
mp-1224810,FeNiSb4,Monoclinic,P2/m,10,6,0.01625,-0.2521,FALSE,125.07337,7.98687,0,FALSE,TRUE,FM,0.66995,,
mp-1224850,FeSbTe,Monoclinic,P2/m,10,6,0.04562,-0.29358,FALSE,127.0823,7.97601,0,FALSE,TRUE,FM,1.87304,,
mp-1224950,FeCoSb4,Monoclinic,P2/m,10,6,0.03047,-0.22551,FALSE,121.58974,8.21897,0,FALSE,TRUE,FM,0.49371,,
mp-1224951,FeNiAs4,Monoclinic,P2/m,10,6,0.00408,-0.25123,FALSE,94.1549,7.30537,0,FALSE,TRUE,FM,0.6981,,
mp-1224972,FeCoAs4,Monoclinic,P2/m,10,6,0.01095,-0.27248,FALSE,91.52602,7.51955,0,FALSE,TRUE,FM,1.00193,,
mp-1225200,FeCoSn2,Monoclinic,P2/m,10,12,0.02538,-0.02392,FALSE,210.34425,8.34117,0,FALSE,TRUE,FiM,4.82623,8.2158,8.2572
mp-1226216,CrFeSb4,Monoclinic,P2/m,10,6,0.02857,-0.09144,FALSE,128.22482,7.70384,0,FALSE,TRUE,FM,2.79472,,
mp-1226236,CrFeAs4,Monoclinic,P2/m,10,6,0.02181,-0.16846,FALSE,98.18242,6.89243,0,FALSE,TRUE,FiM,2.00121,,
